pid|t|op|file|offset|length|size|duration
154854|1632748282111281|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|43
154854|1632748282111523|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|73
154854|1632748282111899|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|42
154854|1632748282112002|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|78
154854|1632748282112274|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|48
154854|1632748282112614|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|59
154854|1632748282112764|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|75
154854|1632748282113202|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|40
154854|1632748282113295|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|59
154854|1632748282113714|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|58
154854|1632748282114010|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|60
154854|1632748282114270|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|66
154854|1632748282114569|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|37
154871|1632748282114631|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|65
154854|1632748282114675|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|62
154871|1632748282114926|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|41
154871|1632748282115224|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|93
154871|1632748282115395|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|70
154871|1632748282115646|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|46
154871|1632748282115972|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|68
154871|1632748282116099|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|56
154871|1632748282116398|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|44
154871|1632748282116510|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|74
154871|1632748282116942|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|51
154871|1632748282117164|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|85
154871|1632748282117451|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|74
154871|1632748282117687|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|61
154871|1632748282117833|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|67
154859|1632748282198440|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|67
154859|1632748282198791|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|74
154859|1632748282199162|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|45
154859|1632748282199275|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|51
154859|1632748282199564|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|61
154859|1632748282199916|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|60
154859|1632748282200060|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|65
154859|1632748282200348|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|47
154859|1632748282200441|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|56
154859|1632748282200919|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|96
154859|1632748282201233|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|72
154859|1632748282201540|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|80
154859|1632748282201885|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|59
154859|1632748282202055|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|57
154880|1632748282204616|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|53
154880|1632748282204875|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|43
154880|1632748282205196|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|88
154880|1632748282205351|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|74
154880|1632748282205659|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|63
154880|1632748282205998|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|33
154880|1632748282206077|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|44
154880|1632748282206461|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|81
154880|1632748282206638|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|63
154880|1632748282207089|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|16
154880|1632748282207192|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|33
154880|1632748282207366|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|48
154880|1632748282207644|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|64
154880|1632748282207785|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|49
154861|1632748282235895|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|29
154861|1632748282236152|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|91
154861|1632748282236522|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|56
154861|1632748282236670|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|61
154861|1632748282236979|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|70
154861|1632748282237221|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|27
154861|1632748282237286|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|41
154861|1632748282237563|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|66
154861|1632748282237720|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|49
154861|1632748282238159|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|70
154861|1632748282238435|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|82
154861|1632748282238684|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|38
154861|1632748282238937|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|51
154861|1632748282239053|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|55
154853|1632748282452217|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|84
154853|1632748282452545|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|60
154853|1632748282452961|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|97
154853|1632748282453164|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|93
154853|1632748282453563|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|107
154853|1632748282454043|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|74
154853|1632748282454206|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|75
154853|1632748282454662|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|98
154853|1632748282454831|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|111
154853|1632748282455360|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|94
154853|1632748282455695|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|53
154853|1632748282455978|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|99
154853|1632748282456351|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|64
154853|1632748282456506|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|95
154863|1632748282492118|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|95
154863|1632748282492412|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|76
154863|1632748282492775|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|62
154863|1632748282492912|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|88
154863|1632748282493237|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|52
154863|1632748282493611|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|51
154863|1632748282493737|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|77
154863|1632748282494261|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|77
154863|1632748282494418|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|76
154863|1632748282494814|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|31
154863|1632748282495045|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|75
154863|1632748282495354|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|47
154863|1632748282495678|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|83
154863|1632748282495881|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|69
154881|1632748282509311|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|40
154881|1632748282509529|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|76
154881|1632748282509797|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|9
154881|1632748282509829|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|10
154881|1632748282509896|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|9
154881|1632748282510030|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|24
154881|1632748282510096|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|37
154881|1632748282510430|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|43
154881|1632748282510522|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|64
154881|1632748282510878|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|54
154881|1632748282511154|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|65
154881|1632748282511431|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|61
154881|1632748282511704|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|64
154881|1632748282511859|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|53
154855|1632748282546958|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|62
154855|1632748282547237|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|93
154855|1632748282547511|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|62
154855|1632748282547638|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|67
154855|1632748282547887|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|59
154855|1632748282548244|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|93
154855|1632748282548434|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|52
154855|1632748282548861|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|60
154855|1632748282548974|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|64
154855|1632748282549510|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|46
154855|1632748282549713|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|63
154855|1632748282549959|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|73
154855|1632748282550176|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|68
154855|1632748282550322|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|54
154869|1632748282615416|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|68
154869|1632748282615646|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|9
154869|1632748282615792|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|19
154869|1632748282615851|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|55
154869|1632748282616179|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|90
154869|1632748282616488|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|60
154869|1632748282616650|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|61
154869|1632748282617039|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|79
154869|1632748282617212|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|77
154869|1632748282617751|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|73
154869|1632748282618104|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|84
154869|1632748282618407|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|64
154869|1632748282618784|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|72
154869|1632748282618904|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|17
154868|1632748282642810|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|83
154868|1632748282643094|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|82
154868|1632748282643438|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|32
154868|1632748282643523|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|30
154868|1632748282643732|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|80
154868|1632748282644023|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|58
154868|1632748282644144|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|67
154868|1632748282644540|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|29
154868|1632748282644614|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|51
154865|1632748282644914|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|76
154868|1632748282645057|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|68
154865|1632748282645229|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|86
154868|1632748282645403|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|60
154865|1632748282645621|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|91
154868|1632748282645698|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|100
154865|1632748282645813|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|84
154868|1632748282646077|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|66
154865|1632748282646171|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|82
154868|1632748282646240|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|78
154865|1632748282646589|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|82
154865|1632748282646723|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|61
154865|1632748282647131|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|58
154865|1632748282647264|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|65
154865|1632748282647637|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|31
154865|1632748282647946|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|71
154865|1632748282648116|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|82
154865|1632748282648450|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|57
154865|1632748282648607|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|63
154867|1632748282660121|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|67
154867|1632748282660399|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|68
154867|1632748282660706|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|59
154867|1632748282660837|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|52
154867|1632748282661044|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|62
154867|1632748282661347|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|63
154867|1632748282661482|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|54
154867|1632748282661855|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|57
154867|1632748282661992|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|64
154867|1632748282662326|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|46
154867|1632748282662594|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|53
154867|1632748282662835|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|34
154867|1632748282663038|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|14
154867|1632748282663076|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|18
154873|1632748282716659|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|59
154873|1632748282716897|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|80
154873|1632748282717228|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|52
154873|1632748282717331|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|41
154873|1632748282717613|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|90
154873|1632748282717995|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|26
154873|1632748282718079|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|58
154873|1632748282718524|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|40
154873|1632748282718633|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|72
154873|1632748282719121|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|39
154873|1632748282719372|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|90
154873|1632748282719687|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|57
154873|1632748282719935|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|83
154873|1632748282720107|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|68
154857|1632748282829595|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|101
154857|1632748282829912|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|45
154857|1632748282830180|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|79
154857|1632748282830354|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|64
154857|1632748282830690|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|104
154857|1632748282831187|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|72
154857|1632748282831345|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|73
154857|1632748282831904|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|81
154857|1632748282832092|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|96
154857|1632748282832558|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|90
154857|1632748282832950|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|77
154857|1632748282833364|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|53
154857|1632748282833689|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|92
154857|1632748282833874|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|53
154862|1632748282851355|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|91
154862|1632748282851730|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|59
154862|1632748282852061|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|52
154862|1632748282852166|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|72
154862|1632748282852473|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|31
154862|1632748282852712|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|53
154862|1632748282852837|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|77
154862|1632748282853368|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|80
154862|1632748282853559|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|50
154862|1632748282853990|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|69
154862|1632748282854290|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|55
154862|1632748282854586|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|68
154862|1632748282854914|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|87
154862|1632748282855074|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|69
154871|1632748282866096|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|69
154871|1632748282866365|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|57
154871|1632748282866662|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|62
154871|1632748282866807|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|62
154871|1632748282867123|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|67
154871|1632748282867410|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|70
154871|1632748282867571|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|65
154871|1632748282868000|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|68
154871|1632748282868153|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|79
154871|1632748282868655|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|96
154871|1632748282868986|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|33
154871|1632748282869200|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|59
154871|1632748282869456|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|59
154871|1632748282869616|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|81
154866|1632748282903147|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|52
154866|1632748282903335|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|46
154866|1632748282903626|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|72
154866|1632748282903773|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|40
154866|1632748282904001|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|79
154866|1632748282904309|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|73
154866|1632748282904443|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|58
154866|1632748282904874|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|62
154866|1632748282905024|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|88
154866|1632748282905452|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|68
154866|1632748282905750|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|48
154866|1632748282906033|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|43
154866|1632748282906167|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|44
154866|1632748282906276|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|71
154880|1632748282947492|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|94
154880|1632748282947793|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|83
154880|1632748282948137|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|42
154880|1632748282948239|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|66
154880|1632748282948582|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|77
154880|1632748282948856|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|35
154880|1632748282948972|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|62
154880|1632748282949440|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|64
154880|1632748282949576|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|105
154880|1632748282950156|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|89
154880|1632748282950533|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|33
154880|1632748282950781|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|60
154880|1632748282951146|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|80
154880|1632748282951272|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|41
154859|1632748283002085|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|66
154859|1632748283002378|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|57
154859|1632748283002767|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|64
154859|1632748283002920|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|54
154859|1632748283003194|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|101
154859|1632748283003530|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|69
154859|1632748283003697|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|78
154859|1632748283004132|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|71
154859|1632748283004317|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|64
154859|1632748283004798|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|93
154859|1632748283005145|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|61
154859|1632748283005426|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|52
154859|1632748283005694|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|83
154859|1632748283005864|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|51
154861|1632748283043510|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|74
